Pflanzenschutz_ID,Versuchsjahr,Termin,Parzelle_ID,Kultur_ID,Entwicklungsstadium_ID,Pflanzenschutz_Mittel_ID,Person_ID,Indikation_ID,Tankmischung,Menge,Bruehe,Technik_ID,Bemerkungen_ID
357,2002,2002-04-26T00:00:00,12021,8,15,14,,,0,1,250,35,
358,2002,2002-04-26T00:00:00,12022,8,15,14,,,0,1,250,35,
359,2002,2002-04-26T00:00:00,12023,8,15,14,,,0,1,250,35,
360,2002,2002-04-26T00:00:00,12024,8,15,14,,,0,1,250,35,
361,2002,2002-04-26T00:00:00,12025,8,15,14,,,0,1,250,35,
362,2002,2002-04-26T00:00:00,12026,8,15,14,,,0,1,250,35,
363,2002,2002-04-26T00:00:00,12027,8,15,14,,,0,1,250,35,
364,2002,2002-04-26T00:00:00,12028,8,15,14,,,0,1,250,35,
365,2002,2002-04-26T00:00:00,12029,8,15,14,,,0,1,250,35,
366,2002,2002-04-26T00:00:00,12030,8,15,14,,,0,1,250,35,
367,2002,2002-04-26T00:00:00,12031,8,15,14,,,0,1,250,35,
368,2002,2002-04-26T00:00:00,12032,8,15,14,,,0,1,250,35,
369,2002,2002-04-26T00:00:00,12033,8,15,14,,,0,1,250,35,
370,2002,2002-04-26T00:00:00,12034,8,15,14,,,0,1,250,35,
371,2002,2002-04-26T00:00:00,12035,8,15,14,,,0,1,250,35,
372,2002,2002-04-26T00:00:00,12036,8,15,14,,,0,1,250,35,
373,2002,2002-04-26T00:00:00,12037,8,15,14,,,0,1,250,35,
374,2002,2002-04-26T00:00:00,12038,8,15,14,,,0,1,250,35,
375,2002,2002-04-26T00:00:00,12039,8,15,14,,,0,1,250,35,
376,2002,2002-04-26T00:00:00,12040,8,15,14,,,0,1,250,35,
377,2002,2002-04-26T00:00:00,12041,8,15,14,,,0,1,250,35,
378,2002,2002-04-26T00:00:00,12042,8,15,14,,,0,1,250,35,
379,2002,2002-04-26T00:00:00,12043,8,15,14,,,0,1,250,35,
380,2002,2002-04-26T00:00:00,12044,8,15,14,,,0,1,250,35,
381,2002,2002-04-26T00:00:00,12045,8,15,14,,,0,1,250,35,
382,2002,2002-04-26T00:00:00,12046,8,15,14,,,0,1,250,35,
383,2002,2002-04-26T00:00:00,12047,8,15,14,,,0,1,250,35,
384,2002,2002-04-26T00:00:00,12048,8,15,14,,,0,1,250,35,
385,2002,2002-04-26T00:00:00,12049,8,15,14,,,0,1,250,35,
386,2002,2002-04-26T00:00:00,12050,8,15,14,,,0,1,250,35,
387,2002,2002-04-26T00:00:00,12051,8,15,14,,,0,1,250,35,
388,2002,2002-04-26T00:00:00,12052,8,15,14,,,0,1,250,35,
389,2002,2002-04-26T00:00:00,12053,8,15,14,,,0,1,250,35,
390,2002,2002-04-26T00:00:00,12054,8,15,14,,,0,1,250,35,
391,2002,2002-04-26T00:00:00,12055,8,15,14,,,0,1,250,35,
392,2002,2002-04-26T00:00:00,12056,8,15,14,,,0,1,250,35,
393,2002,2002-04-26T00:00:00,12057,8,15,14,,,0,1,250,35,
394,2002,2002-04-26T00:00:00,12058,8,15,14,,,0,1,250,35,
395,2002,2002-04-26T00:00:00,12059,8,15,14,,,0,1,250,35,
396,2002,2002-04-26T00:00:00,12060,8,15,14,,,0,1,250,35,
397,2002,2002-04-26T00:00:00,12061,8,15,14,,,0,1,250,35,
398,2002,2002-04-26T00:00:00,12062,8,15,14,,,0,1,250,35,
399,2002,2002-04-26T00:00:00,12063,8,15,14,,,0,1,250,35,
400,2002,2002-04-26T00:00:00,12064,8,15,14,,,0,1,250,35,
401,2002,2002-04-26T00:00:00,12065,8,15,14,,,0,1,250,35,
402,2002,2002-04-26T00:00:00,12066,8,15,14,,,0,1,250,35,
403,2002,2002-04-26T00:00:00,12067,8,15,14,,,0,1,250,35,
404,2002,2002-04-26T00:00:00,12068,8,15,14,,,0,1,250,35,
405,2002,2002-04-26T00:00:00,12069,8,15,14,,,0,1,250,35,
406,2002,2002-04-26T00:00:00,12070,8,15,14,,,0,1,250,35,
407,2002,2002-04-26T00:00:00,12071,8,15,14,,,0,1,250,35,
408,2002,2002-04-26T00:00:00,12072,8,15,14,,,0,1,250,35,
409,2002,2002-04-26T00:00:00,12073,8,15,14,,,0,1,250,35,
410,2002,2002-04-26T00:00:00,12074,8,15,14,,,0,1,250,35,
411,2002,2002-04-26T00:00:00,12075,8,15,14,,,0,1,250,35,
412,2002,2002-04-26T00:00:00,12076,8,15,14,,,0,1,250,35,
413,2002,2002-04-26T00:00:00,12077,8,15,14,,,0,1,250,35,
414,2002,2002-04-26T00:00:00,12078,8,15,14,,,0,1,250,35,
415,2002,2002-04-26T00:00:00,12079,8,15,14,,,0,1,250,35,
416,2002,2002-04-26T00:00:00,12080,8,15,14,,,0,1,250,35,
417,2002,2002-04-26T00:00:00,12081,8,15,14,,,0,1,250,35,
418,2002,2002-04-26T00:00:00,12082,8,15,14,,,0,1,250,35,
419,2002,2002-04-26T00:00:00,12083,8,15,14,,,0,1,250,35,
420,2002,2002-04-26T00:00:00,12084,8,15,14,,,0,1,250,35,
421,2002,2002-04-26T00:00:00,12085,8,15,14,,,0,1,250,35,
422,2002,2002-04-26T00:00:00,12086,8,15,14,,,0,1,250,35,
423,2002,2002-04-26T00:00:00,12087,8,15,14,,,0,1,250,35,
424,2002,2002-04-26T00:00:00,12088,8,15,14,,,0,1,250,35,
425,2002,2002-04-26T00:00:00,12089,8,15,14,,,0,1,250,35,
426,2002,2002-04-26T00:00:00,12090,8,15,14,,,0,1,250,35,
427,2002,2002-04-26T00:00:00,12091,8,15,14,,,0,1,250,35,
428,2002,2002-04-26T00:00:00,12092,8,15,14,,,0,1,250,35,
429,2002,2002-04-26T00:00:00,12093,8,15,14,,,0,1,250,35,
430,2002,2002-04-26T00:00:00,12094,8,15,14,,,0,1,250,35,
431,2002,2002-04-26T00:00:00,12095,8,15,14,,,0,1,250,35,
432,2002,2002-04-26T00:00:00,12096,8,15,14,,,0,1,250,35,
433,2002,2002-04-26T00:00:00,12097,8,15,14,,,0,1,250,35,
434,2002,2002-04-26T00:00:00,12098,8,15,14,,,0,1,250,35,
435,2002,2002-04-26T00:00:00,12099,8,15,14,,,0,1,250,35,
436,2002,2002-04-26T00:00:00,12100,8,15,14,,,0,1,250,35,
437,2002,2002-04-26T00:00:00,12101,8,15,14,,,0,1,250,35,
438,2002,2002-04-26T00:00:00,12102,8,15,14,,,0,1,250,35,
439,2002,2002-04-26T00:00:00,12103,8,15,14,,,0,1,250,35,
440,2002,2002-04-26T00:00:00,12104,8,15,14,,,0,1,250,35,
441,2002,2002-04-26T00:00:00,12105,8,15,14,,,0,1,250,35,
442,2002,2002-04-26T00:00:00,12106,8,15,14,,,0,1,250,35,
443,2002,2002-04-26T00:00:00,12107,8,15,14,,,0,1,250,35,
444,2002,2002-04-26T00:00:00,12108,8,15,14,,,0,1,250,35,
445,2002,2002-04-26T00:00:00,12109,8,15,14,,,0,1,250,35,
446,2002,2002-04-26T00:00:00,12110,8,15,14,,,0,1,250,35,
447,2002,2002-04-26T00:00:00,12111,8,15,14,,,0,1,250,35,
448,2002,2002-04-26T00:00:00,12112,8,15,14,,,0,1,250,35,
449,2002,2002-04-26T00:00:00,12113,8,15,14,,,0,1,250,35,
450,2002,2002-04-26T00:00:00,12114,8,15,14,,,0,1,250,35,
451,2002,2002-04-26T00:00:00,12115,8,15,14,,,0,1,250,35,
452,2002,2002-04-26T00:00:00,12116,8,15,14,,,0,1,250,35,
453,2002,2002-04-26T00:00:00,12117,8,15,14,,,0,1,250,35,
454,2002,2002-04-26T00:00:00,12118,8,15,14,,,0,1,250,35,
455,2002,2002-04-26T00:00:00,12119,8,15,14,,,0,1,250,35,
456,2002,2002-04-26T00:00:00,12120,8,15,14,,,0,1,250,35,
457,2002,2002-04-26T00:00:00,12121,8,15,14,,,0,1,250,35,
458,2002,2002-04-26T00:00:00,12122,8,15,14,,,0,1,250,35,
459,2002,2002-04-26T00:00:00,12123,8,15,14,,,0,1,250,35,
460,2002,2002-04-26T00:00:00,12124,8,15,14,,,0,1,250,35,
461,2002,2002-04-26T00:00:00,12125,8,15,14,,,0,1,250,35,
462,2002,2002-04-26T00:00:00,12126,8,15,14,,,0,1,250,35,
463,2002,2002-04-26T00:00:00,12127,8,15,14,,,0,1,250,35,
464,2002,2002-04-26T00:00:00,12128,8,15,14,,,0,1,250,35,
465,2002,2002-04-26T00:00:00,12129,8,15,14,,,0,1,250,35,
466,2002,2002-04-26T00:00:00,12130,8,15,14,,,0,1,250,35,
467,2002,2002-04-26T00:00:00,12131,8,15,14,,,0,1,250,35,
468,2002,2002-04-26T00:00:00,12132,8,15,14,,,0,1,250,35,
469,2002,2002-04-26T00:00:00,12133,8,15,14,,,0,1,250,35,
470,2002,2002-04-26T00:00:00,12134,8,15,14,,,0,1,250,35,
471,2002,2002-04-26T00:00:00,12135,8,15,14,,,0,1,250,35,
472,2002,2002-04-26T00:00:00,12136,8,15,14,,,0,1,250,35,
473,2002,2002-04-26T00:00:00,12137,8,15,14,,,0,1,250,35,
474,2002,2002-04-26T00:00:00,12138,8,15,14,,,0,1,250,35,
475,2002,2002-04-26T00:00:00,12139,8,15,14,,,0,1,250,35,
476,2002,2002-04-26T00:00:00,12140,8,15,14,,,0,1,250,35,
477,2002,2002-04-26T00:00:00,12141,8,15,14,,,0,1,250,35,
478,2002,2002-04-26T00:00:00,12142,8,15,14,,,0,1,250,35,
479,2002,2002-04-26T00:00:00,12143,8,15,14,,,0,1,250,35,
480,2002,2002-04-26T00:00:00,12144,8,15,14,,,0,1,250,35,
481,2002,2002-04-26T00:00:00,12145,8,15,14,,,0,1,250,35,
482,2002,2002-04-26T00:00:00,12146,8,15,14,,,0,1,250,35,
483,2002,2002-04-26T00:00:00,12147,8,15,14,,,0,1,250,35,
484,2002,2002-04-26T00:00:00,12148,8,15,14,,,0,1,250,35,
485,2002,2002-04-26T00:00:00,12149,8,15,14,,,0,1,250,35,
486,2002,2002-04-26T00:00:00,12150,8,15,14,,,0,1,250,35,
487,2002,2002-04-26T00:00:00,12151,8,15,14,,,0,1,250,35,
488,2002,2002-04-26T00:00:00,12152,8,15,14,,,0,1,250,35,
489,2002,2002-04-26T00:00:00,12153,8,15,14,,,0,1,250,35,
490,2002,2002-04-26T00:00:00,12154,8,15,14,,,0,1,250,35,
491,2002,2002-04-26T00:00:00,12155,8,15,14,,,0,1,250,35,
492,2002,2002-04-26T00:00:00,12156,8,15,14,,,0,1,250,35,
493,2002,2002-04-26T00:00:00,12157,8,15,14,,,0,1,250,35,
494,2002,2002-04-26T00:00:00,12158,8,15,14,,,0,1,250,35,
495,2002,2002-04-26T00:00:00,12159,8,15,14,,,0,1,250,35,
496,2002,2002-04-26T00:00:00,12160,8,15,14,,,0,1,250,35,
497,2002,2002-04-26T00:00:00,12161,8,15,14,,,0,1,250,35,
498,2002,2002-04-26T00:00:00,12162,8,15,14,,,0,1,250,35,
499,2002,2002-04-26T00:00:00,12163,8,15,14,,,0,1,250,35,
500,2002,2002-04-26T00:00:00,12164,8,15,14,,,0,1,250,35,
501,2002,2002-04-26T00:00:00,12165,8,15,14,,,0,1,250,35,
502,2002,2002-04-26T00:00:00,12166,8,15,14,,,0,1,250,35,
503,2002,2002-04-26T00:00:00,12167,8,15,14,,,0,1,250,35,
504,2002,2002-04-26T00:00:00,12168,8,15,14,,,0,1,250,35,
505,2002,2002-05-08T00:00:00,12001,8,17,15,,,1,0.08,250,35,
506,2002,2002-05-08T00:00:00,12002,8,17,15,,,1,0.08,250,35,
507,2002,2002-05-08T00:00:00,12003,8,17,15,,,1,0.08,250,35,
508,2002,2002-05-08T00:00:00,12004,8,17,15,,,1,0.08,250,35,
509,2002,2002-05-08T00:00:00,12005,8,17,15,,,1,0.08,250,35,
510,2002,2002-05-08T00:00:00,12006,8,17,15,,,1,0.08,250,35,
511,2002,2002-05-08T00:00:00,12007,8,17,15,,,1,0.08,250,35,
512,2002,2002-05-08T00:00:00,12008,8,17,15,,,1,0.08,250,35,
513,2002,2002-05-08T00:00:00,12009,8,17,15,,,1,0.08,250,35,
514,2002,2002-05-08T00:00:00,12010,8,17,15,,,1,0.08,250,35,
515,2002,2002-05-08T00:00:00,12011,8,17,15,,,1,0.08,250,35,
516,2002,2002-05-08T00:00:00,12012,8,17,15,,,1,0.08,250,35,
517,2002,2002-05-08T00:00:00,12013,8,17,15,,,1,0.08,250,35,
518,2002,2002-05-08T00:00:00,12014,8,17,15,,,1,0.08,250,35,
519,2002,2002-05-08T00:00:00,12015,8,17,15,,,1,0.08,250,35,
520,2002,2002-05-08T00:00:00,12016,8,17,15,,,1,0.08,250,35,
521,2002,2002-05-08T00:00:00,12017,8,17,15,,,1,0.08,250,35,
522,2002,2002-05-08T00:00:00,12018,8,17,15,,,1,0.08,250,35,
523,2002,2002-05-08T00:00:00,12019,8,17,15,,,1,0.08,250,35,
524,2002,2002-05-08T00:00:00,12020,8,17,15,,,1,0.08,250,35,
525,2002,2002-05-08T00:00:00,12021,8,17,15,,,1,0.08,250,35,
526,2002,2002-05-08T00:00:00,12022,8,17,15,,,1,0.08,250,35,
527,2002,2002-05-08T00:00:00,12023,8,17,15,,,1,0.08,250,35,
528,2002,2002-05-08T00:00:00,12024,8,17,15,,,1,0.08,250,35,
529,2002,2002-05-08T00:00:00,12025,8,17,15,,,1,0.08,250,35,
530,2002,2002-05-08T00:00:00,12026,8,17,15,,,1,0.08,250,35,
531,2002,2002-05-08T00:00:00,12027,8,17,15,,,1,0.08,250,35,
532,2002,2002-05-08T00:00:00,12028,8,17,15,,,1,0.08,250,35,
533,2002,2002-05-08T00:00:00,12029,8,17,15,,,1,0.08,250,35,
534,2002,2002-05-08T00:00:00,12030,8,17,15,,,1,0.08,250,35,
535,2002,2002-05-08T00:00:00,12031,8,17,15,,,1,0.08,250,35,
536,2002,2002-05-08T00:00:00,12032,8,17,15,,,1,0.08,250,35,
537,2002,2002-05-08T00:00:00,12033,8,17,15,,,1,0.08,250,35,
538,2002,2002-05-08T00:00:00,12034,8,17,15,,,1,0.08,250,35,
539,2002,2002-05-08T00:00:00,12035,8,17,15,,,1,0.08,250,35,
540,2002,2002-05-08T00:00:00,12036,8,17,15,,,1,0.08,250,35,
541,2002,2002-05-08T00:00:00,12037,8,17,15,,,1,0.08,250,35,
542,2002,2002-05-08T00:00:00,12038,8,17,15,,,1,0.08,250,35,
543,2002,2002-05-08T00:00:00,12039,8,17,15,,,1,0.08,250,35,
544,2002,2002-05-08T00:00:00,12040,8,17,15,,,1,0.08,250,35,
545,2002,2002-05-08T00:00:00,12041,8,17,15,,,1,0.08,250,35,
546,2002,2002-05-08T00:00:00,12042,8,17,15,,,1,0.08,250,35,
547,2002,2002-05-08T00:00:00,12043,8,17,15,,,1,0.08,250,35,
548,2002,2002-05-08T00:00:00,12044,8,17,15,,,1,0.08,250,35,
549,2002,2002-05-08T00:00:00,12045,8,17,15,,,1,0.08,250,35,
550,2002,2002-05-08T00:00:00,12046,8,17,15,,,1,0.08,250,35,
551,2002,2002-05-08T00:00:00,12047,8,17,15,,,1,0.08,250,35,
552,2002,2002-05-08T00:00:00,12048,8,17,15,,,1,0.08,250,35,
553,2002,2002-05-08T00:00:00,12049,8,17,15,,,1,0.08,250,35,
554,2002,2002-05-08T00:00:00,12050,8,17,15,,,1,0.08,250,35,
555,2002,2002-05-08T00:00:00,12051,8,17,15,,,1,0.08,250,35,
556,2002,2002-05-08T00:00:00,12052,8,17,15,,,1,0.08,250,35,
557,2002,2002-05-08T00:00:00,12053,8,17,15,,,1,0.08,250,35,
558,2002,2002-05-08T00:00:00,12054,8,17,15,,,1,0.08,250,35,
559,2002,2002-05-08T00:00:00,12055,8,17,15,,,1,0.08,250,35,
560,2002,2002-05-08T00:00:00,12056,8,17,15,,,1,0.08,250,35,
561,2002,2002-05-08T00:00:00,12057,8,17,15,,,1,0.08,250,35,
562,2002,2002-05-08T00:00:00,12058,8,17,15,,,1,0.08,250,35,
563,2002,2002-05-08T00:00:00,12059,8,17,15,,,1,0.08,250,35,
564,2002,2002-05-08T00:00:00,12060,8,17,15,,,1,0.08,250,35,
565,2002,2002-05-08T00:00:00,12061,8,17,15,,,1,0.08,250,35,
566,2002,2002-05-08T00:00:00,12062,8,17,15,,,1,0.08,250,35,
567,2002,2002-05-08T00:00:00,12063,8,17,15,,,1,0.08,250,35,
568,2002,2002-05-08T00:00:00,12064,8,17,15,,,1,0.08,250,35,
569,2002,2002-05-08T00:00:00,12065,8,17,15,,,1,0.08,250,35,
570,2002,2002-05-08T00:00:00,12066,8,17,15,,,1,0.08,250,35,
571,2002,2002-05-08T00:00:00,12067,8,17,15,,,1,0.08,250,35,
572,2002,2002-05-08T00:00:00,12068,8,17,15,,,1,0.08,250,35,
573,2002,2002-05-08T00:00:00,12069,8,17,15,,,1,0.08,250,35,
574,2002,2002-05-08T00:00:00,12070,8,17,15,,,1,0.08,250,35,
575,2002,2002-05-08T00:00:00,12071,8,17,15,,,1,0.08,250,35,
576,2002,2002-05-08T00:00:00,12072,8,17,15,,,1,0.08,250,35,
577,2002,2002-05-08T00:00:00,12073,8,17,15,,,1,0.08,250,35,
578,2002,2002-05-08T00:00:00,12074,8,17,15,,,1,0.08,250,35,
579,2002,2002-05-08T00:00:00,12075,8,17,15,,,1,0.08,250,35,
580,2002,2002-05-08T00:00:00,12076,8,17,15,,,1,0.08,250,35,
581,2002,2002-05-08T00:00:00,12077,8,17,15,,,1,0.08,250,35,
582,2002,2002-05-08T00:00:00,12078,8,17,15,,,1,0.08,250,35,
583,2002,2002-05-08T00:00:00,12079,8,17,15,,,1,0.08,250,35,
584,2002,2002-05-08T00:00:00,12080,8,17,15,,,1,0.08,250,35,
585,2002,2002-05-08T00:00:00,12081,8,17,15,,,1,0.08,250,35,
586,2002,2002-05-08T00:00:00,12082,8,17,15,,,1,0.08,250,35,
587,2002,2002-05-08T00:00:00,12083,8,17,15,,,1,0.08,250,35,
588,2002,2002-05-08T00:00:00,12084,8,17,15,,,1,0.08,250,35,
589,2002,2002-05-08T00:00:00,12085,8,17,15,,,1,0.08,250,35,
590,2002,2002-05-08T00:00:00,12086,8,17,15,,,1,0.08,250,35,
591,2002,2002-05-08T00:00:00,12087,8,17,15,,,1,0.08,250,35,
592,2002,2002-05-08T00:00:00,12088,8,17,15,,,1,0.08,250,35,
593,2002,2002-05-08T00:00:00,12089,8,17,15,,,1,0.08,250,35,
594,2002,2002-05-08T00:00:00,12090,8,17,15,,,1,0.08,250,35,
595,2002,2002-05-08T00:00:00,12091,8,17,15,,,1,0.08,250,35,
596,2002,2002-05-08T00:00:00,12092,8,17,15,,,1,0.08,250,35,
597,2002,2002-05-08T00:00:00,12093,8,17,15,,,1,0.08,250,35,
598,2002,2002-05-08T00:00:00,12094,8,17,15,,,1,0.08,250,35,
599,2002,2002-05-08T00:00:00,12095,8,17,15,,,1,0.08,250,35,
600,2002,2002-05-08T00:00:00,12096,8,17,15,,,1,0.08,250,35,
601,2002,2002-05-08T00:00:00,12097,8,17,15,,,1,0.08,250,35,
602,2002,2002-05-08T00:00:00,12098,8,17,15,,,1,0.08,250,35,
603,2002,2002-05-08T00:00:00,12099,8,17,15,,,1,0.08,250,35,
604,2002,2002-05-08T00:00:00,12100,8,17,15,,,1,0.08,250,35,
605,2002,2002-05-08T00:00:00,12101,8,17,15,,,1,0.08,250,35,
606,2002,2002-05-08T00:00:00,12102,8,17,15,,,1,0.08,250,35,
607,2002,2002-05-08T00:00:00,12103,8,17,15,,,1,0.08,250,35,
608,2002,2002-05-08T00:00:00,12104,8,17,15,,,1,0.08,250,35,
609,2002,2002-05-08T00:00:00,12105,8,17,15,,,1,0.08,250,35,
610,2002,2002-05-08T00:00:00,12106,8,17,15,,,1,0.08,250,35,
611,2002,2002-05-08T00:00:00,12107,8,17,15,,,1,0.08,250,35,
612,2002,2002-05-08T00:00:00,12108,8,17,15,,,1,0.08,250,35,
613,2002,2002-05-08T00:00:00,12109,8,17,15,,,1,0.08,250,35,
614,2002,2002-05-08T00:00:00,12110,8,17,15,,,1,0.08,250,35,
615,2002,2002-05-08T00:00:00,12111,8,17,15,,,1,0.08,250,35,
616,2002,2002-05-08T00:00:00,12112,8,17,15,,,1,0.08,250,35,
617,2002,2002-05-08T00:00:00,12113,8,17,15,,,1,0.08,250,35,
618,2002,2002-05-08T00:00:00,12114,8,17,15,,,1,0.08,250,35,
619,2002,2002-05-08T00:00:00,12115,8,17,15,,,1,0.08,250,35,
620,2002,2002-05-08T00:00:00,12116,8,17,15,,,1,0.08,250,35,
621,2002,2002-05-08T00:00:00,12117,8,17,15,,,1,0.08,250,35,
622,2002,2002-05-08T00:00:00,12118,8,17,15,,,1,0.08,250,35,
623,2002,2002-05-08T00:00:00,12119,8,17,15,,,1,0.08,250,35,
624,2002,2002-05-08T00:00:00,12120,8,17,15,,,1,0.08,250,35,
625,2002,2002-05-08T00:00:00,12121,8,17,15,,,1,0.08,250,35,
626,2002,2002-05-08T00:00:00,12122,8,17,15,,,1,0.08,250,35,
627,2002,2002-05-08T00:00:00,12123,8,17,15,,,1,0.08,250,35,
628,2002,2002-05-08T00:00:00,12124,8,17,15,,,1,0.08,250,35,
629,2002,2002-05-08T00:00:00,12125,8,17,15,,,1,0.08,250,35,
630,2002,2002-05-08T00:00:00,12126,8,17,15,,,1,0.08,250,35,
631,2002,2002-05-08T00:00:00,12127,8,17,15,,,1,0.08,250,35,
632,2002,2002-05-08T00:00:00,12128,8,17,15,,,1,0.08,250,35,
633,2002,2002-05-08T00:00:00,12129,8,17,15,,,1,0.08,250,35,
634,2002,2002-05-08T00:00:00,12130,8,17,15,,,1,0.08,250,35,
635,2002,2002-05-08T00:00:00,12131,8,17,15,,,1,0.08,250,35,
636,2002,2002-05-08T00:00:00,12132,8,17,15,,,1,0.08,250,35,
637,2002,2002-05-08T00:00:00,12133,8,17,15,,,1,0.08,250,35,
638,2002,2002-05-08T00:00:00,12134,8,17,15,,,1,0.08,250,35,
639,2002,2002-05-08T00:00:00,12135,8,17,15,,,1,0.08,250,35,
640,2002,2002-05-08T00:00:00,12136,8,17,15,,,1,0.08,250,35,
641,2002,2002-05-08T00:00:00,12137,8,17,15,,,1,0.08,250,35,
642,2002,2002-05-08T00:00:00,12138,8,17,15,,,1,0.08,250,35,
643,2002,2002-05-08T00:00:00,12139,8,17,15,,,1,0.08,250,35,
644,2002,2002-05-08T00:00:00,12140,8,17,15,,,1,0.08,250,35,
645,2002,2002-05-08T00:00:00,12141,8,17,15,,,1,0.08,250,35,
646,2002,2002-05-08T00:00:00,12142,8,17,15,,,1,0.08,250,35,
647,2002,2002-05-08T00:00:00,12143,8,17,15,,,1,0.08,250,35,
648,2002,2002-05-08T00:00:00,12144,8,17,15,,,1,0.08,250,35,
649,2002,2002-05-08T00:00:00,12145,8,17,15,,,1,0.08,250,35,
650,2002,2002-05-08T00:00:00,12146,8,17,15,,,1,0.08,250,35,
651,2002,2002-05-08T00:00:00,12147,8,17,15,,,1,0.08,250,35,
652,2002,2002-05-08T00:00:00,12148,8,17,15,,,1,0.08,250,35,
653,2002,2002-05-08T00:00:00,12149,8,17,15,,,1,0.08,250,35,
654,2002,2002-05-08T00:00:00,12150,8,17,15,,,1,0.08,250,35,
655,2002,2002-05-08T00:00:00,12151,8,17,15,,,1,0.08,250,35,
656,2002,2002-05-08T00:00:00,12152,8,17,15,,,1,0.08,250,35,
657,2002,2002-05-08T00:00:00,12153,8,17,15,,,1,0.08,250,35,
658,2002,2002-05-08T00:00:00,12154,8,17,15,,,1,0.08,250,35,
659,2002,2002-05-08T00:00:00,12155,8,17,15,,,1,0.08,250,35,
660,2002,2002-05-08T00:00:00,12156,8,17,15,,,1,0.08,250,35,
661,2002,2002-05-08T00:00:00,12157,8,17,15,,,1,0.08,250,35,
662,2002,2002-05-08T00:00:00,12158,8,17,15,,,1,0.08,250,35,
663,2002,2002-05-08T00:00:00,12159,8,17,15,,,1,0.08,250,35,
664,2002,2002-05-08T00:00:00,12160,8,17,15,,,1,0.08,250,35,
665,2002,2002-05-08T00:00:00,12161,8,17,15,,,1,0.08,250,35,
666,2002,2002-05-08T00:00:00,12162,8,17,15,,,1,0.08,250,35,
667,2002,2002-05-08T00:00:00,12163,8,17,15,,,1,0.08,250,35,
668,2002,2002-05-08T00:00:00,12164,8,17,15,,,1,0.08,250,35,
669,2002,2002-05-08T00:00:00,12165,8,17,15,,,1,0.08,250,35,
670,2002,2002-05-08T00:00:00,12166,8,17,15,,,1,0.08,250,35,
671,2002,2002-05-08T00:00:00,12167,8,17,15,,,1,0.08,250,35,
672,2002,2002-05-08T00:00:00,12168,8,17,15,,,1,0.08,250,35,
673,2002,2002-05-08T00:00:00,12001,8,17,21,,,1,0.32,250,35,
674,2002,2002-05-08T00:00:00,12002,8,17,21,,,1,0.32,250,35,
675,2002,2002-05-08T00:00:00,12003,8,17,21,,,1,0.32,250,35,
676,2002,2002-05-08T00:00:00,12004,8,17,21,,,1,0.32,250,35,
677,2002,2002-05-08T00:00:00,12005,8,17,21,,,1,0.32,250,35,
678,2002,2002-05-08T00:00:00,12006,8,17,21,,,1,0.32,250,35,
679,2002,2002-05-08T00:00:00,12007,8,17,21,,,1,0.32,250,35,
680,2002,2002-05-08T00:00:00,12008,8,17,21,,,1,0.32,250,35,
681,2002,2002-05-08T00:00:00,12009,8,17,21,,,1,0.32,250,35,
682,2002,2002-05-08T00:00:00,12010,8,17,21,,,1,0.32,250,35,
683,2002,2002-05-08T00:00:00,12011,8,17,21,,,1,0.32,250,35,
684,2002,2002-05-08T00:00:00,12012,8,17,21,,,1,0.32,250,35,
685,2002,2002-05-08T00:00:00,12013,8,17,21,,,1,0.32,250,35,
686,2002,2002-05-08T00:00:00,12014,8,17,21,,,1,0.32,250,35,
687,2002,2002-05-08T00:00:00,12015,8,17,21,,,1,0.32,250,35,
688,2002,2002-05-08T00:00:00,12016,8,17,21,,,1,0.32,250,35,
689,2002,2002-05-08T00:00:00,12017,8,17,21,,,1,0.32,250,35,
690,2002,2002-05-08T00:00:00,12018,8,17,21,,,1,0.32,250,35,
691,2002,2002-05-08T00:00:00,12019,8,17,21,,,1,0.32,250,35,
692,2002,2002-05-08T00:00:00,12020,8,17,21,,,1,0.32,250,35,
693,2002,2002-05-08T00:00:00,12021,8,17,21,,,1,0.32,250,35,
694,2002,2002-05-08T00:00:00,12022,8,17,21,,,1,0.32,250,35,
695,2002,2002-05-08T00:00:00,12023,8,17,21,,,1,0.32,250,35,
696,2002,2002-05-08T00:00:00,12024,8,17,21,,,1,0.32,250,35,
697,2002,2002-05-08T00:00:00,12025,8,17,21,,,1,0.32,250,35,
698,2002,2002-05-08T00:00:00,12026,8,17,21,,,1,0.32,250,35,
699,2002,2002-05-08T00:00:00,12027,8,17,21,,,1,0.32,250,35,
700,2002,2002-05-08T00:00:00,12028,8,17,21,,,1,0.32,250,35,
701,2002,2002-05-08T00:00:00,12029,8,17,21,,,1,0.32,250,35,
702,2002,2002-05-08T00:00:00,12030,8,17,21,,,1,0.32,250,35,
703,2002,2002-05-08T00:00:00,12031,8,17,21,,,1,0.32,250,35,
704,2002,2002-05-08T00:00:00,12032,8,17,21,,,1,0.32,250,35,
705,2002,2002-05-08T00:00:00,12033,8,17,21,,,1,0.32,250,35,
706,2002,2002-05-08T00:00:00,12034,8,17,21,,,1,0.32,250,35,
707,2002,2002-05-08T00:00:00,12035,8,17,21,,,1,0.32,250,35,
708,2002,2002-05-08T00:00:00,12036,8,17,21,,,1,0.32,250,35,
709,2002,2002-05-08T00:00:00,12037,8,17,21,,,1,0.32,250,35,
710,2002,2002-05-08T00:00:00,12038,8,17,21,,,1,0.32,250,35,
