Ertrag_ID,Versuchsjahr,Parzelle_ID,Ernte_ID,Hp_Parzelle,Hp_Frischmasse,Hp_Trockenmasse,Hp_TM_Gehalt_Mittel,Np_Parzelle,Np_Frischmasse,Np_Trockenmasse,Np_TM_Gehalt_Mittel,Parzellengroeße,TKG
1105,1993,32,1105,133.1,801.807228915663,202.857228915663,25.3,62.2,374.698795180723,58.8277108433735,15.7,16.6,
1106,1993,77,1106,126,759.036144578313,192.036144578313,25.3,57,343.373493975904,53.9096385542169,15.7,16.6,
1107,1993,122,1107,125.3,754.819277108434,190.969277108434,25.3,65.6,395.180722891566,62.0433734939759,15.7,16.6,
1108,1993,41,1108,131.3,790.963855421687,192.20421686747,24.3,72.8,438.55421686747,63.5903614457831,14.5,16.6,
1109,1993,86,1109,121.4,731.325301204819,177.712048192771,24.3,69.7,419.879518072289,60.8825301204819,14.5,16.6,
1110,1993,131,1110,136.8,824.096385542169,200.255421686747,24.3,80.9,487.349397590361,70.6656626506024,14.5,16.6,
1111,1993,6,1111,62.9,378.915662650602,96.244578313253,25.4,30.4,183.132530120482,39.9228915662651,21.8,16.6,
1112,1993,49,1112,58.1,350,88.9,25.4,28.7,172.89156626506,37.6903614457831,21.8,16.6,
1113,1993,96,1113,75.1,452.409638554217,114.912048192771,25.4,24.1,145.180722891566,31.6493975903614,21.8,16.6,
1114,1993,13,1114,107.2,645.78313253012,167.257831325301,25.9,44.2,266.265060240964,48.7265060240964,18.3,16.6,
1115,1993,60,1115,108.9,656.024096385542,169.910240963855,25.9,42.8,257.831325301205,47.1831325301205,18.3,16.6,
1116,1993,103,1116,111.6,672.289156626506,174.122891566265,25.9,44.4,267.469879518072,48.9469879518072,18.3,16.6,
1117,1993,24,1117,123.6,744.578313253012,196.568674698795,26.4,51.8,312.048192771084,51.8,16.6,16.6,
1118,1993,67,1118,109.6,660.240963855422,174.303614457831,26.4,44.2,266.265060240964,44.2,16.6,16.6,
1119,1993,114,1119,117.5,707.831325301205,186.867469879518,26.4,55.1,331.927710843374,55.1,16.6,16.6,
1120,1993,31,1120,119.1,717.469879518072,180.084939759036,25.1,60.7,365.66265060241,58.1403614457831,15.9,16.6,
1121,1993,78,1121,117.1,705.421686746988,177.060843373494,25.1,53.4,321.686746987952,51.1481927710843,15.9,16.6,
1122,1993,121,1122,118.8,715.66265060241,179.631325301205,25.1,55.3,333.132530120482,52.9680722891566,15.9,16.6,
1123,1993,42,1123,125,753.012048192771,179.969879518072,23.9,69.7,419.879518072289,66.3409638554217,15.8,16.6,
1124,1993,85,1124,132.6,798.795180722891,190.912048192771,23.9,65.6,395.180722891566,62.4385542168675,15.8,16.6,
1125,1993,132,1125,128.8,775.903614457831,185.440963855422,23.9,67,403.614457831325,63.7710843373494,15.8,16.6,
1126,1993,7,1126,2.94,12.25,11.2945,92.2,2.05,8.54166666666667,6.688125,78.3,24,
1127,1993,48,1127,3.75,15.625,14.40625,92.2,2.95,12.2916666666667,9.624375,78.3,24,
1128,1993,97,1128,3.35,13.9583333333333,12.8695833333333,92.2,2.5,10.4166666666667,8.15625,78.3,24,
1129,1993,12,1129,11.05,46.0416666666667,42.128125,91.5,7.7,32.0833333333333,27.2708333333333,85,24,
1130,1993,61,1130,12.82,53.4166666666667,48.87625,91.5,8.4,35,29.75,85,24,
1131,1993,102,1131,13.06,54.4166666666667,49.79125,91.5,8.3,34.5833333333333,29.3958333333333,85,24,
1132,1993,25,1132,15.25,63.5416666666667,58.7760416666667,92.5,8.7,36.25,30.55875,84.3,24,
1133,1993,66,1133,15.97,66.5416666666667,61.5510416666667,92.5,9.1,37.9166666666667,31.96375,84.3,24,
1134,1993,115,1134,16.4,68.3333333333333,63.2083333333333,92.5,10.15,42.2916666666667,35.651875,84.3,24,
1135,1993,30,1135,16.26,67.75,62.872,92.8,10.7,44.5833333333333,38.0295833333333,85.3,24,
1136,1993,79,1136,17.2,71.6666666666667,66.5066666666667,92.8,12.1,50.4166666666667,43.0054166666667,85.3,24,
1137,1993,120,1137,17.09,71.2083333333333,66.0813333333333,92.8,10.25,42.7083333333333,36.4302083333333,85.3,24,
1138,1993,43,1138,17.14,71.4166666666667,65.77475,92.1,10.65,44.375,37.71875,85,24,
1139,1993,84,1139,18.17,75.7083333333333,69.727375,92.1,11.05,46.0416666666667,39.1354166666667,85,24,
1140,1993,133,1140,17.57,73.2083333333333,67.424875,92.1,10.85,45.2083333333333,38.4270833333333,85,24,
1141,1993,8,1141,5.04,21,19.236,91.6,5.08,21.1666666666667,17.3143333333333,81.8,24,
1142,1993,47,1142,7.13,29.7083333333333,27.2128333333333,91.6,4.8,20,16.36,81.8,24,
1143,1993,98,1143,8.71,36.2916666666667,33.2431666666667,91.6,5.35,22.2916666666667,18.2345833333333,81.8,24,
1144,1993,11,1144,13.32,55.5,50.949,91.8,8.75,36.4583333333333,30.9166666666667,84.8,24,
1145,1993,62,1145,14.17,59.0416666666667,54.20025,91.8,9.7,40.4166666666667,34.2733333333333,84.8,24,
1146,1993,101,1146,14.21,59.2083333333333,54.35325,91.8,9.45,39.375,33.39,84.8,24,
1147,1993,26,1147,15.7,65.4166666666667,60.64125,92.7,9.95,41.4583333333333,35.2395833333333,85,24,
1148,1993,65,1148,16.71,69.625,64.542375,92.7,11.1,46.25,39.3125,85,24,
1149,1993,116,1149,15.52,64.6666666666667,59.946,92.7,9.95,41.4583333333333,35.2395833333333,85,24,
1150,1993,29,1150,17.15,71.4583333333333,66.45625,93,11.35,47.2916666666667,39.299375,83.1,24,
1151,1993,80,1151,17.34,72.25,67.1925,93,12.2,50.8333333333333,42.2425,83.1,24,
1152,1993,119,1152,16.47,68.625,63.82125,93,10.35,43.125,35.836875,83.1,24,
1153,1993,44,1153,19.69,82.0416666666667,76.3807916666667,93.1,13.15,54.7916666666667,44.545625,81.3,24,
1154,1993,83,1154,18.96,79,73.549,93.1,12.35,51.4583333333333,41.835625,81.3,24,
1155,1993,134,1155,17.43,72.625,67.613875,93.1,11.95,49.7916666666667,40.480625,81.3,24,
1156,1993,9,1156,8.16,34,31.484,92.6,5.65,23.5416666666667,19.1864583333333,81.5,24,
1157,1993,46,1157,8.97,37.375,34.60925,92.6,6.95,28.9583333333333,23.6010416666667,81.5,24,
1158,1993,99,1158,11.92,49.6666666666667,45.9913333333333,92.6,7.95,33.125,26.996875,81.5,24,
1159,1993,10,1159,14.54,60.5833333333333,55.79725,92.1,10.35,43.125,36.440625,84.5,24,
1160,1993,63,1160,15.11,62.9583333333333,57.984625,92.1,12.6,52.5,44.3625,84.5,24,
1161,1993,100,1161,16.47,68.625,63.203625,92.1,10.15,42.2916666666667,35.7364583333333,84.5,24,
1162,1993,27,1162,16.96,70.6666666666667,65.0133333333333,92,11.3,47.0833333333333,39.9266666666667,84.8,24,
1163,1993,64,1163,18.3,76.25,70.15,92,12.65,52.7083333333333,44.6966666666667,84.8,24,
1164,1993,117,1164,16.11,67.125,61.755,92,10.15,42.2916666666667,35.8633333333333,84.8,24,
1165,1993,28,1165,16.42,68.4166666666667,63.1485833333333,92.3,13.3,55.4166666666667,46.9933333333333,84.8,24,
1166,1993,81,1166,18.56,77.3333333333333,71.3786666666667,92.3,12.8,53.3333333333333,45.2266666666667,84.8,24,
1167,1993,118,1167,16.33,68.0416666666667,62.8024583333333,92.3,12.3,51.25,43.46,84.8,24,
1168,1993,45,1168,19.52,81.3333333333333,75.3146666666667,92.6,12.3,51.25,42.5375,83,24,
1169,1993,82,1169,19.27,80.2916666666667,74.3500833333333,92.6,10.75,44.7916666666667,37.1770833333333,83,24,
1170,1993,135,1170,17.85,74.375,68.87125,92.6,10.85,45.2083333333333,37.5229166666667,83,24,
1171,1993,1,1171,4.72,19.6666666666667,17.5033333333333,89,3.73,15.5416666666667,8.23708333333333,53,24,
1172,1993,54,1172,6.55,27.2916666666667,24.2895833333333,89,4.05,16.875,8.94375,53,24,
1173,1993,91,1173,5.68,23.6666666666667,21.0633333333333,89,3.4,14.1666666666667,7.50833333333333,53,24,
1174,1993,18,1174,11.66,48.5833333333333,43.3363333333333,89.2,10.28,42.8333333333333,24.415,57,24,
1175,1993,55,1175,11.08,46.1666666666667,41.1806666666667,89.2,10.15,42.2916666666667,24.10625,57,24,
1176,1993,108,1176,12.09,50.375,44.9345,89.2,10.4,43.3333333333333,24.7,57,24,
1177,1993,19,1177,14,58.3333333333333,51.975,89.1,10.95,45.625,27.28375,59.8,24,
1178,1993,72,1178,13.96,58.1666666666667,51.8265,89.1,11.25,46.875,28.03125,59.8,24,
1179,1993,109,1179,14.03,58.4583333333333,52.086375,89.1,10.65,44.375,26.53625,59.8,24,
1180,1993,36,1180,13.72,57.1666666666667,51.0498333333333,89.3,12.13,50.5416666666667,28.3033333333333,56,24,
1181,1993,73,1181,14.36,59.8333333333333,53.4311666666667,89.3,12.45,51.875,29.05,56,24,
1182,1993,126,1182,15.23,63.4583333333333,56.6682916666667,89.3,11.8,49.1666666666667,27.5333333333333,56,24,
1183,1993,37,1183,15.91,66.2916666666667,58.9995833333333,89,11.43,47.625,25.384125,53.3,24,
1184,1993,90,1184,16.26,67.75,60.2975,89,12.55,52.2916666666667,27.8714583333333,53.3,24,
1185,1993,127,1185,15.56,64.8333333333333,57.7016666666667,89,10.3,42.9166666666667,22.8745833333333,53.3,24,
1186,1993,2,1186,7.34,30.5833333333333,27.4026666666667,89.6,6.58,27.4166666666667,13.9276666666667,50.8,24,
1187,1993,53,1187,11.1,46.25,41.44,89.6,7,29.1666666666667,14.8166666666667,50.8,24,
1188,1993,92,1188,9.48,39.5,35.392,89.6,6.15,25.625,13.0175,50.8,24,
1189,1993,17,1189,15.25,63.5416666666667,56.8697916666667,89.5,11,45.8333333333333,22.5958333333333,49.3,24,
1190,1993,56,1190,15.18,63.25,56.60875,89.5,12.1,50.4166666666667,24.8554166666667,49.3,24,
1191,1993,107,1191,15.26,63.5833333333333,56.9070833333333,89.5,11.8,49.1666666666667,24.2391666666667,49.3,24,
1192,1993,20,1192,17.17,71.5416666666667,64.0297916666667,89.5,12.05,50.2083333333333,26.51,52.8,24,
1193,1993,71,1193,16.64,69.3333333333333,62.0533333333333,89.5,13.75,57.2916666666667,30.25,52.8,24,
1194,1993,110,1194,17.68,73.6666666666667,65.9316666666667,89.5,14.1,58.75,31.02,52.8,24,
1195,1993,35,1195,16.88,70.3333333333333,62.8076666666667,89.3,14.1,58.75,29.2575,49.8,24,
1196,1993,74,1196,15.54,64.75,57.82175,89.3,13.5,56.25,28.0125,49.8,24,
1197,1993,125,1197,16.87,70.2916666666667,62.7704583333333,89.3,14.3,59.5833333333333,29.6725,49.8,24,
1198,1993,38,1198,17.6,73.3333333333333,65.7066666666667,89.6,12.5,52.0833333333333,28.28125,54.3,24,
1199,1993,89,1199,17.73,73.875,66.192,89.6,12.55,52.2916666666667,28.394375,54.3,24,
1200,1993,128,1200,16.79,69.9583333333333,62.6826666666667,89.6,12.45,51.875,28.168125,54.3,24,
1201,1993,3,1201,7.1,29.5833333333333,26.4179166666667,89.3,5.88,24.5,11.8825,48.5,24,
1202,1993,52,1202,7.71,32.125,28.687625,89.3,6.5,27.0833333333333,13.1354166666667,48.5,24,
1203,1993,93,1203,8.32,34.6666666666667,30.9573333333333,89.3,5.25,21.875,10.609375,48.5,24,
1204,1993,16,1204,13.66,56.9166666666667,50.71275,89.1,9.7,40.4166666666667,19.3191666666667,47.8,24,
1205,1993,57,1205,13.91,57.9583333333333,51.640875,89.1,12.7,52.9166666666667,25.2941666666667,47.8,24,
1206,1993,106,1206,14.16,59,52.569,89.1,11.25,46.875,22.40625,47.8,24,
1207,1993,21,1207,18.05,75.2083333333333,67.3114583333333,89.5,11.3,47.0833333333333,21.7995833333333,46.3,24,
1208,1993,70,1208,18.62,77.5833333333333,69.4370833333333,89.5,14.7,61.25,28.35875,46.3,24,
1209,1993,111,1209,17.47,72.7916666666667,65.1485416666667,89.5,13.25,55.2083333333333,25.5614583333333,46.3,24,
1210,1993,34,1210,16.84,70.1666666666667,62.308,88.8,13.85,57.7083333333333,25.5647916666667,44.3,24,
1211,1993,75,1211,16.93,70.5416666666667,62.641,88.8,14.2,59.1666666666667,26.2108333333333,44.3,24,
1212,1993,124,1212,16.74,69.75,61.938,88.8,13.5,56.25,24.91875,44.3,24,
1213,1993,39,1213,18.31,76.2916666666667,67.8232916666667,88.9,14.1,58.75,25.2625,43,24,
1214,1993,88,1214,18.23,75.9583333333333,67.5269583333334,88.9,14.5,60.4166666666667,25.9791666666667,43,24,
1215,1993,129,1215,17.58,73.25,65.11925,88.9,14.3,59.5833333333333,25.6208333333333,43,24,
1216,1994,1,1216,45.9,290.506329113924,71.7550632911392,24.7,32,202.53164556962,44.1518987341772,21.8,15.8,
1217,1994,54,1217,43.5,275.316455696203,68.003164556962,24.7,25.6,162.025316455696,35.3215189873418,21.8,15.8,
1218,1994,91,1218,48.2,305.063291139241,75.3506329113924,24.7,25.9,163.924050632911,35.7354430379747,21.8,15.8,
1219,1994,18,1219,96.6,611.392405063291,155.293670886076,25.4,45.8,289.873417721519,54.206329113924,18.7,15.8,
1220,1994,55,1220,87.1,551.26582278481,140.021518987342,25.4,40.4,255.696202531646,47.8151898734177,18.7,15.8,
1221,1994,108,1221,95.2,602.53164556962,153.043037974684,25.4,40.3,255.06329113924,47.696835443038,18.7,15.8,
1222,1994,19,1222,98.9,625.949367088608,151.479746835443,24.2,52.8,334.177215189873,59.4835443037975,17.8,15.8,
1223,1994,72,1223,96.6,611.392405063291,147.956962025316,24.2,53.2,336.708860759494,59.9341772151899,17.8,15.8,
1224,1994,109,1224,96.4,610.126582278481,147.650632911392,24.2,49.8,315.189873417721,56.1037974683544,17.8,15.8,
1225,1994,36,1225,100.6,636.708860759494,150.9,23.7,59.3,375.316455696202,58.5493670886076,15.6,15.8,
1226,1994,73,1226,97.6,617.721518987342,146.4,23.7,58.8,372.151898734177,58.0556962025316,15.6,15.8,
1227,1994,126,1227,99.1,627.215189873418,148.65,23.7,59.6,377.215189873418,58.8455696202532,15.6,15.8,
1228,1994,37,1228,103.3,653.79746835443,152.334810126582,23.3,62.9,398.101265822785,61.7056962025316,15.5,15.8,
1229,1994,90,1229,102.5,648.73417721519,151.155063291139,23.3,65.6,415.189873417721,64.3544303797468,15.5,15.8,
1230,1994,127,1230,99.2,627.848101265823,146.288607594937,23.3,65.9,417.088607594937,64.6487341772152,15.5,15.8,
1231,1994,2,1231,82.4,521.518987341772,129.858227848101,24.9,36.7,232.278481012658,42.5069620253165,18.3,15.8,
1232,1994,53,1232,78.9,499.367088607595,124.342405063291,24.9,40.1,253.79746835443,46.4449367088608,18.3,15.8,
1233,1994,92,1233,81.6,516.455696202531,128.59746835443,24.9,35.4,224.050632911392,41.0012658227848,18.3,15.8,
1234,1994,17,1234,116.2,735.443037974684,183.125316455696,24.9,49.1,310.759493670886,52.8291139240506,17,15.8,
1235,1994,56,1235,112.7,713.291139240506,177.609493670886,24.9,51.1,323.417721518987,54.9810126582278,17,15.8,
1236,1994,107,1236,109.1,690.506329113924,171.936075949367,24.9,49.2,311.392405063291,52.9367088607595,17,15.8,
1237,1994,20,1237,108.3,685.443037974683,163.135443037975,23.8,58,367.088607594937,56.8987341772152,15.5,15.8,
1238,1994,71,1238,103,651.898734177215,155.151898734177,23.8,54.9,347.46835443038,53.8575949367089,15.5,15.8,
1239,1994,110,1239,109.1,690.506329113924,164.340506329114,23.8,56.6,358.227848101266,55.5253164556962,15.5,15.8,
1240,1994,35,1240,107.8,682.278481012658,154.194936708861,22.6,65.2,412.658227848101,60.6607594936709,14.7,15.8,
1241,1994,74,1241,109.4,692.405063291139,156.483544303797,22.6,60.5,382.911392405063,56.2879746835443,14.7,15.8,
1242,1994,125,1242,106.2,672.151898734177,151.906329113924,22.6,65.6,415.189873417721,61.032911392405,14.7,15.8,
1243,1994,38,1243,110.6,700,161,23,70.7,447.46835443038,65.3303797468354,14.6,15.8,
1244,1994,89,1244,112.2,710.126582278481,163.329113924051,23,69.2,437.974683544304,63.9443037974684,14.6,15.8,
1245,1994,128,1245,111.4,705.063291139241,162.164556962025,23,66.9,423.417721518987,61.8189873417722,14.6,15.8,
1246,1994,3,1246,76.2,482.278481012658,119.122784810127,24.7,33.6,212.658227848101,39.7670886075949,18.7,15.8,
1247,1994,52,1247,72.6,459.493670886076,113.494936708861,24.7,37.8,239.240506329114,44.7379746835443,18.7,15.8,
1248,1994,93,1248,74.4,470.886075949367,116.308860759494,24.7,35.5,224.683544303797,42.0158227848101,18.7,15.8,
1249,1994,16,1249,105.9,670.253164556962,162.201265822785,24.2,47.8,302.53164556962,50.5227848101266,16.7,15.8,
1250,1994,57,1250,110.1,696.835443037975,168.63417721519,24.2,50.6,320.253164556962,53.4822784810127,16.7,15.8,
1251,1994,106,1251,103.4,654.430379746835,158.372151898734,24.2,44.5,281.645569620253,47.0348101265823,16.7,15.8,
1252,1994,21,1252,105.4,667.088607594937,155.43164556962,23.3,54.7,346.20253164557,54.3537974683544,15.7,15.8,
1253,1994,70,1253,102.1,646.202531645569,150.565189873418,23.3,51.9,328.481012658228,51.5715189873418,15.7,15.8,
1254,1994,111,1254,103.8,656.962025316456,153.072151898734,23.3,63.1,399.367088607595,62.7006329113924,15.7,15.8,
1255,1994,34,1255,109.9,695.569620253165,153.720886075949,22.1,61.3,387.974683544304,55.8683544303798,14.4,15.8,
1256,1994,75,1256,110.4,698.73417721519,154.420253164557,22.1,64.4,407.594936708861,58.693670886076,14.4,15.8,
1257,1994,124,1257,109.3,691.772151898734,152.88164556962,22.1,65.1,412.025316455696,59.3316455696203,14.4,15.8,
1258,1994,39,1258,104.6,662.025316455696,154.251898734177,23.3,68.1,431.012658227848,60.7727848101266,14.1,15.8,
1259,1994,88,1259,105.7,668.987341772152,155.874050632911,23.3,64.8,410.126582278481,57.8278481012658,14.1,15.8,
1260,1994,129,1260,101.2,640.506329113924,149.237974683544,23.3,70.7,447.46835443038,63.0930379746835,14.1,15.8,
1261,1994,4,1261,6.22,25.9166666666667,23.014,88.8,6.4,26.6666666666667,20.4,76.5,24,
1262,1994,51,1262,6.8,28.3333333333333,25.16,88.8,5.6,23.3333333333333,17.85,76.5,24,
1263,1994,94,1263,7.32,30.5,27.084,88.8,7.2,30,22.95,76.5,24,
1264,1994,15,1264,11.7,48.75,43.33875,88.9,10.2,42.5,28.6875,67.5,24,
1265,1994,58,1265,12.97,54.0416666666667,48.0430416666667,88.9,11.5,47.9166666666667,32.34375,67.5,24,
1266,1994,105,1266,13.28,55.3333333333333,49.1913333333333,88.9,12.05,50.2083333333333,33.890625,67.5,24,
1267,1994,22,1267,15.77,65.7083333333333,58.4147083333333,88.9,12.4,51.6666666666667,37.355,72.3,24,
1268,1994,69,1268,16,66.6666666666667,59.2666666666667,88.9,13.2,55,39.765,72.3,24,
1269,1994,112,1269,15.3,63.75,56.67375,88.9,12,50,36.15,72.3,24,
1270,1994,33,1270,16.91,70.4583333333333,62.8488333333333,89.2,13.5,56.25,41.625,74,24,
1271,1994,76,1271,16.84,70.1666666666667,62.5886666666667,89.2,15.05,62.7083333333333,46.4041666666667,74,24,
1272,1994,123,1272,17.87,74.4583333333333,66.4168333333333,89.2,13.85,57.7083333333333,42.7041666666667,74,24,
1273,1994,40,1273,19.14,79.75,69.14325,86.7,15.8,65.8333333333333,48.3875,73.5,24,
1274,1994,87,1274,17.73,73.875,64.049625,86.7,15.3,63.75,46.85625,73.5,24,
1275,1994,130,1275,18.96,79,68.493,86.7,16,66.6666666666667,49,73.5,24,
1276,1994,5,1276,7.17,29.875,25.961375,86.9,5.48,22.8333333333333,17.0793333333333,74.8,24,
1277,1994,50,1277,8.43,35.125,30.523625,86.9,4.95,20.625,15.4275,74.8,24,
1278,1994,95,1278,9.78,40.75,35.41175,86.9,6,25,18.7,74.8,24,
1279,1994,14,1279,13.59,56.625,49.773375,87.9,11.7,48.75,29.49375,60.5,24,
1280,1994,59,1280,12.71,52.9583333333333,46.550375,87.9,11.2,46.6666666666667,28.2333333333333,60.5,24,
1281,1994,104,1281,14.47,60.2916666666667,52.996375,87.9,14.4,60,36.3,60.5,24,
1282,1994,23,1282,15.68,65.3333333333333,57.036,87.3,11.8,49.1666666666667,33.925,69,24,
1283,1994,68,1283,16.55,68.9583333333333,60.200625,87.3,13.2,55,37.95,69,24,
1284,1994,113,1284,16.98,70.75,61.76475,87.3,14.4,60,41.4,69,24,
1285,1994,32,1285,18.49,77.0416666666667,68.413,88.8,16.4,68.3333333333333,44.075,64.5,24,
1286,1994,77,1286,19.2,80,71.04,88.8,17.5,72.9166666666667,47.03125,64.5,24,
1287,1994,122,1287,18.16,75.6666666666667,67.192,88.8,18.4,76.6666666666667,49.45,64.5,24,
1288,1994,41,1288,18.76,78.1666666666667,68.3958333333333,87.5,15.5,64.5833333333333,43.2708333333333,67,24,
1289,1994,86,1289,17.97,74.875,65.515625,87.5,15,62.5,41.875,67,24,
1290,1994,131,1290,19.31,80.4583333333333,70.4010416666667,87.5,19.1,79.5833333333333,53.3208333333333,67,24,
1291,1994,6,1291,9.68,40.3333333333333,35.211,87.3,6.5,27.0833333333333,20.1229166666667,74.3,24,
1292,1994,49,1292,9.59,39.9583333333333,34.883625,87.3,6.3,26.25,19.50375,74.3,24,
1293,1994,96,1293,12.52,52.1666666666667,45.5415,87.3,9.1,37.9166666666667,28.1720833333333,74.3,24,
1294,1994,13,1294,15.19,63.2916666666667,55.3802083333333,87.5,13.8,57.5,40.71,70.8,24,
1295,1994,60,1295,15.38,64.0833333333333,56.0729166666667,87.5,14,58.3333333333333,41.3,70.8,24,
1296,1994,103,1296,16.07,66.9583333333333,58.5885416666667,87.5,14.1,58.75,41.595,70.8,24,
1297,1994,24,1297,19.78,82.4166666666667,71.0431666666667,86.2,15.3,63.75,46.09125,72.3,24,
1298,1994,67,1298,19.03,79.2916666666667,68.3494166666667,86.2,15.8,65.8333333333333,47.5975,72.3,24,
1299,1994,114,1299,18.99,79.125,68.20575,86.2,16.2,67.5,48.8025,72.3,24,
1300,1994,31,1300,20.1,83.75,72.1925,86.2,18.1,75.4166666666667,54.6770833333333,72.5,24,
1301,1994,78,1301,19.5,81.25,70.0375,86.2,19.1,79.5833333333333,57.6979166666667,72.5,24,
1302,1994,121,1302,19.69,82.0416666666667,70.7199166666667,86.2,19.2,80,58,72.5,24,
1303,1994,42,1303,19.11,79.625,68.95525,86.6,17.1,71.25,53.295,74.8,24,
1304,1994,85,1304,20.48,85.3333333333333,73.8986666666667,86.6,19.7,82.0833333333333,61.3983333333333,74.8,24,
1305,1994,132,1305,18.55,77.2916666666667,66.9345833333333,86.6,18.3,76.25,57.035,74.8,24,
1306,1994,7,1306,6.75,28.125,24.075,85.6,3.9,16.25,9.2625,57,24,
1307,1994,48,1307,6.6,27.5,23.54,85.6,4.85,20.2083333333333,11.51875,57,24,
1308,1994,97,1308,6.56,27.3333333333333,23.3973333333333,85.6,5.4,22.5,12.825,57,24,
1309,1994,12,1309,11.33,47.2083333333333,41.212875,87.3,10.6,44.1666666666667,21.6416666666667,49,24,
1310,1994,61,1310,12.64,52.6666666666667,45.978,87.3,13,54.1666666666667,26.5416666666667,49,24,
1311,1994,102,1311,13.39,55.7916666666667,48.706125,87.3,11.55,48.125,23.58125,49,24,
1312,1994,25,1312,15.5,64.5833333333333,56.38125,87.3,14.65,61.0416666666667,29.6052083333333,48.5,24,
1313,1994,66,1313,16.86,70.25,61.32825,87.3,13.8,57.5,27.8875,48.5,24,
