Versuchsaufbau_ID,Versuchsjahr,Parzelle_ID,Kultur_ID,Pruefglied_ID
4294,2008,143,5,17
4295,2008,188,5,17
4296,2008,224,5,17
4297,2008,152,5,18
4298,2008,167,5,18
4299,2008,200,5,18
4300,2008,155,5,19
4301,2008,191,5,19
4302,2008,215,5,19
4303,2008,164,5,20
4304,2008,176,5,20
4305,2008,212,5,20
4306,2008,141,5,21
4307,2008,178,5,21
4308,2008,202,5,21
4309,2008,142,5,22
4310,2008,189,5,22
4311,2008,225,5,22
4312,2008,153,5,23
4313,2008,166,5,23
4314,2008,201,5,23
4315,2008,154,5,24
4316,2008,190,5,24
4317,2008,214,5,24
4318,2008,165,5,25
4319,2008,177,5,25
4320,2008,213,5,25
4321,2008,1,4,1
4322,2008,54,4,1
4323,2008,91,4,1
4324,2008,18,4,2
4325,2008,55,4,2
4326,2008,108,4,2
4327,2008,19,4,3
4328,2008,72,4,3
4329,2008,109,4,3
4330,2008,36,4,4
4331,2008,73,4,4
4332,2008,126,4,4
4333,2008,37,4,5
4334,2008,90,4,5
4335,2008,127,4,5
4336,2008,2,4,6
4337,2008,53,4,6
4338,2008,92,4,6
4339,2008,17,4,7
4340,2008,56,4,7
4341,2008,107,4,7
4342,2008,20,4,8
4343,2008,71,4,8
4344,2008,110,4,8
4345,2008,35,4,9
4346,2008,74,4,9
4347,2008,125,4,9
4348,2008,38,4,10
4349,2008,89,4,10
4350,2008,128,4,10
4351,2008,3,4,11
4352,2008,52,4,11
4353,2008,93,4,11
4354,2008,16,4,12
4355,2008,57,4,12
4356,2008,106,4,12
4357,2008,21,4,13
4358,2008,70,4,13
4359,2008,111,4,13
4360,2008,34,4,14
4361,2008,75,4,14
4362,2008,124,4,14
4363,2008,39,4,15
4364,2008,88,4,15
4365,2008,129,4,15
4366,2008,136,4,16
4367,2008,183,4,16
4368,2008,207,4,16
4369,2008,147,4,17
4370,2008,184,4,17
4371,2008,220,4,17
4372,2008,148,4,18
4373,2008,171,4,18
4374,2008,196,4,18
4375,2008,159,4,19
4376,2008,195,4,19
4377,2008,219,4,19
4378,2008,160,4,20
4379,2008,172,4,20
4380,2008,208,4,20
4381,2008,137,4,21
4382,2008,182,4,21
4383,2008,206,4,21
4384,2008,146,4,22
4385,2008,185,4,22
4386,2008,221,4,22
4387,2008,149,4,23
4388,2008,170,4,23
4389,2008,197,4,23
4390,2008,158,4,24
4391,2008,194,4,24
4392,2008,218,4,24
4393,2008,161,4,25
4394,2008,173,4,25
4395,2008,209,4,25
4396,2009,1,1,1
4397,2009,54,1,1
4398,2009,91,1,1
4399,2009,18,1,2
4400,2009,55,1,2
4401,2009,108,1,2
4402,2009,19,1,3
4403,2009,72,1,3
4404,2009,109,1,3
4405,2009,36,1,4
4406,2009,73,1,4
4407,2009,126,1,4
4408,2009,37,1,5
4409,2009,90,1,5
4410,2009,127,1,5
4411,2009,2,1,6
4412,2009,53,1,6
4413,2009,92,1,6
4414,2009,17,1,7
4415,2009,56,1,7
4416,2009,107,1,7
4417,2009,20,1,8
4418,2009,71,1,8
4419,2009,110,1,8
4420,2009,35,1,9
4421,2009,74,1,9
4422,2009,125,1,9
4423,2009,38,1,10
4424,2009,89,1,10
4425,2009,128,1,10
4426,2009,3,1,11
4427,2009,52,1,11
4428,2009,93,1,11
4429,2009,16,1,12
4430,2009,57,1,12
4431,2009,106,1,12
4432,2009,21,1,13
4433,2009,70,1,13
4434,2009,111,1,13
4435,2009,34,1,14
4436,2009,75,1,14
4437,2009,124,1,14
4438,2009,39,1,15
4439,2009,88,1,15
4440,2009,129,1,15
4441,2009,136,1,16
4442,2009,183,1,16
4443,2009,207,1,16
4444,2009,147,1,17
4445,2009,184,1,17
4446,2009,220,1,17
4447,2009,148,1,18
4448,2009,171,1,18
4449,2009,196,1,18
4450,2009,159,1,19
4451,2009,195,1,19
4452,2009,219,1,19
4453,2009,160,1,20
4454,2009,172,1,20
4455,2009,208,1,20
4456,2009,137,1,21
4457,2009,182,1,21
4458,2009,206,1,21
4459,2009,146,1,22
4460,2009,185,1,22
4461,2009,221,1,22
4462,2009,149,1,23
4463,2009,170,1,23
4464,2009,197,1,23
4465,2009,158,1,24
4466,2009,194,1,24
4467,2009,218,1,24
4468,2009,161,1,25
4469,2009,173,1,25
4470,2009,209,1,25
4471,2009,4,5,1
4472,2009,51,5,1
4473,2009,94,5,1
4474,2009,15,5,2
4475,2009,58,5,2
4476,2009,105,5,2
4477,2009,22,5,3
4478,2009,69,5,3
4479,2009,112,5,3
4480,2009,33,5,4
4481,2009,76,5,4
4482,2009,123,5,4
4483,2009,40,5,5
4484,2009,87,5,5
4485,2009,130,5,5
4486,2009,5,5,6
4487,2009,50,5,6
4488,2009,95,5,6
4489,2009,14,5,7
4490,2009,59,5,7
4491,2009,104,5,7
4492,2009,23,5,8
4493,2009,68,5,8
4494,2009,113,5,8
4495,2009,32,5,9
4496,2009,77,5,9
4497,2009,122,5,9
4498,2009,41,5,10
4499,2009,86,5,10
4500,2009,131,5,10
4501,2009,6,5,11
4502,2009,49,5,11
4503,2009,96,5,11
4504,2009,13,5,12
4505,2009,60,5,12
4506,2009,103,5,12
4507,2009,24,5,13
4508,2009,67,5,13
4509,2009,114,5,13
4510,2009,31,5,14
4511,2009,78,5,14
4512,2009,121,5,14
4513,2009,42,5,15
4514,2009,85,5,15
4515,2009,132,5,15
4516,2009,138,5,16
4517,2009,181,5,16
4518,2009,205,5,16
4519,2009,145,5,17
4520,2009,186,5,17
4521,2009,222,5,17
4522,2009,150,5,18
4523,2009,169,5,18
4524,2009,198,5,18
4525,2009,157,5,19
4526,2009,193,5,19
4527,2009,217,5,19
4528,2009,162,5,20
4529,2009,174,5,20
4530,2009,210,5,20
4531,2009,139,5,21
4532,2009,180,5,21
4533,2009,204,5,21
4534,2009,144,5,22
4535,2009,187,5,22
4536,2009,223,5,22
4537,2009,151,5,23
4538,2009,168,5,23
4539,2009,199,5,23
4540,2009,156,5,24
4541,2009,192,5,24
4542,2009,216,5,24
4543,2009,163,5,25
4544,2009,175,5,25
4545,2009,211,5,25
4546,2009,7,4,1
4547,2009,48,4,1
4548,2009,97,4,1
4549,2009,12,4,2
4550,2009,61,4,2
4551,2009,102,4,2
4552,2009,25,4,3
4553,2009,66,4,3
4554,2009,115,4,3
4555,2009,30,4,4
4556,2009,79,4,4
4557,2009,120,4,4
4558,2009,43,4,5
4559,2009,84,4,5
4560,2009,133,4,5
4561,2009,8,4,6
4562,2009,47,4,6
4563,2009,98,4,6
4564,2009,11,4,7
4565,2009,62,4,7
4566,2009,101,4,7
4567,2009,26,4,8
4568,2009,65,4,8
4569,2009,116,4,8
4570,2009,29,4,9
4571,2009,80,4,9
4572,2009,119,4,9
4573,2009,44,4,10
4574,2009,83,4,10
4575,2009,134,4,10
4576,2009,9,4,11
4577,2009,46,4,11
4578,2009,99,4,11
4579,2009,10,4,12
4580,2009,63,4,12
4581,2009,100,4,12
4582,2009,27,4,13
4583,2009,64,4,13
4584,2009,117,4,13
4585,2009,28,4,14
4586,2009,81,4,14
4587,2009,118,4,14
4588,2009,45,4,15
4589,2009,82,4,15
4590,2009,135,4,15
4591,2009,140,4,16
4592,2009,179,4,16
4593,2009,203,4,16
4594,2009,143,4,17
4595,2009,188,4,17
4596,2009,224,4,17
4597,2009,152,4,18
4598,2009,167,4,18
4599,2009,200,4,18
4600,2009,155,4,19
4601,2009,191,4,19
4602,2009,215,4,19
4603,2009,164,4,20
4604,2009,176,4,20
4605,2009,212,4,20
4606,2009,141,4,21
4607,2009,178,4,21
4608,2009,202,4,21
4609,2009,142,4,22
4610,2009,189,4,22
4611,2009,225,4,22
4612,2009,153,4,23
4613,2009,166,4,23
4614,2009,201,4,23
4615,2009,154,4,24
4616,2009,190,4,24
4617,2009,214,4,24
4618,2009,165,4,25
4619,2009,177,4,25
4620,2009,213,4,25
